"SECONDS";"PID";"VALUE";"UNITS"
"33015.173139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33015.173139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33015.173139";"Средний расход топлива (л/100 км)";"27.0899341671867";"L/100km"
"33015.173139";"Средний расход топлива (л/100 км) (общий)";"18.1835942749519";"L/100km"
"33015.173139";"Средний расход топлива (л/100 км) 10 sec";"28.4131548499839";"L/100km"
"33015.173139";"Стоимость топлива";"11.0732704231698";"₽"
"33015.173139";"Стоимость топлива (общий)";"96.5";"₽"
"33015.285139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33015.285139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33015.390139";"Мгновенный расход топлива (л/100 км)";"5.64719038300252";"L/100km"
"33015.390139";"Пройденный путь";"0.862449775027777";"km"
"33015.390139";"Пройденный путь (общий)";"11.7615294776667";"km"
"33015.390139";"Скорость автомобиля";"24";"km/h"
"33015.390139";"Средняя скорость";"8.35060714005218";"km/h"
"33015.390139";"Ускорение";"-0.104526219096749";"g"
"33015.458139";"Power from MAF";"4.848";"hp"
"33015.458139";"Использовано топлива";"0.233228633889293";"L"
"33015.458139";"Использовано топлива (общий)";"2.13842986975538";"L"
"33015.458139";"Массовый расход воздуха";"4.04";"g/sec"
"33015.458139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33015.458139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33015.458139";"Средний расход топлива (л/100 км)";"27.0425757699086";"L/100km"
"33015.458139";"Средний расход топлива (л/100 км) (общий)";"18.1815628130332";"L/100km"
"33015.458139";"Средний расход топлива (л/100 км) 10 sec";"28.3168339212761";"L/100km"
"33015.458139";"Стоимость топлива";"11.0783601097414";"₽"
"33015.458139";"Стоимость топлива (общий)";"96.5";"₽"
"33015.516139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33015.516139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33015.643139";"Мгновенный расход топлива (л/100 км)";"5.8927203996548";"L/100km"
"33015.643139";"Пройденный путь";"0.864066211194444";"km"
"33015.643139";"Пройденный путь (общий)";"11.7631459138333";"km"
"33015.643139";"Скорость автомобиля";"23";"km/h"
"33015.643139";"Средняя скорость";"8.36056896408876";"km/h"
"33015.643139";"Ускорение";"-0.0270645172101298";"g"
"33015.702139";"Power from MAF";"4.848";"hp"
"33015.702139";"Использовано топлива";"0.2333205679275";"L"
"33015.702139";"Использовано топлива (общий)";"2.13852180379359";"L"
"33015.702139";"Массовый расход воздуха";"4.04";"g/sec"
"33015.702139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33015.702139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33015.702139";"Средний расход топлива (л/100 км)";"27.002626060909";"L/100km"
"33015.702139";"Средний расход топлива (л/100 км) (общий)";"18.1798459311697";"L/100km"
"33015.702139";"Средний расход топлива (л/100 км) 10 sec";"28.2234831383637";"L/100km"
"33015.702139";"Стоимость топлива";"11.0827269765562";"₽"
"33015.702139";"Стоимость топлива (общий)";"96.5";"₽"
"33015.759139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33015.759139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33015.853139";"Мгновенный расход топлива (л/100 км)";"5.8927203996548";"L/100km"
"33015.853139";"Пройденный путь";"0.865406500416666";"km"
"33015.853139";"Пройденный путь (общий)";"11.7644862030556";"km"
"33015.853139";"Скорость автомобиля";"23";"km/h"
"33015.853139";"Средняя скорость";"8.36881863312724";"km/h"
"33015.853139";"Ускорение";"-0.0285270481571196";"g"
"33015.889139";"Power from MAF";"4.848";"hp"
"33015.889139";"Использовано топлива";"0.233390775793682";"L"
"33015.889139";"Использовано топлива (общий)";"2.13859201165977";"L"
"33015.889139";"Массовый расход воздуха";"4.04";"g/sec"
"33015.889139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33015.889139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33015.889139";"Средний расход топлива (л/100 км)";"26.9689187314068";"L/100km"
"33015.889139";"Средний расход топлива (л/100 км) (общий)";"18.1783715391185";"L/100km"
"33015.889139";"Средний расход топлива (л/100 км) 10 sec";"28.1876384410221";"L/100km"
"33015.889139";"Стоимость топлива";"11.0860618501999";"₽"
"33015.889139";"Стоимость топлива (общий)";"96.5";"₽"
"33015.947139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33015.947139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33016.065139";"Мгновенный расход топлива (л/100 км)";"5.8927203996548";"L/100km"
"33016.065139";"Пройденный путь";"0.866765473305555";"km"
"33016.065139";"Пройденный путь (общий)";"11.7658451759444";"km"
"33016.065139";"Скорость автомобиля";"23";"km/h"
"33016.065139";"Средняя скорость";"8.37717384032089";"km/h"
"33016.065139";"Ускорение";"-0.0294748884815924";"g"
"33016.179139";"Power from MAF";"4.848";"hp"
"33016.179139";"Использовано топлива";"0.233500093578045";"L"
"33016.179139";"Использовано топлива (общий)";"2.13870132944413";"L"
"33016.179139";"Массовый расход воздуха";"4.04";"g/sec"
"33016.179139";"Мгновенный расход топлива (л/ч)";"1.3553256919206";"L/h"
"33016.179139";"Моментальная мощность двигателя (от расхода топлива)";"5.30230232844567";"hp"
"33016.179139";"Средний расход топлива (л/100 км)";"26.9392472092311";"L/100km"
"33016.179139";"Средний расход топлива (л/100 км) (общий)";"18.1772010209412";"L/100km"
"33016.179139";"Средний расход топлива (л/100 км) 10 sec";"28.1004143188291";"L/100km"
"33016.179139";"Стоимость топлива";"11.0912544449571";"₽"
"33016.179139";"Стоимость топлива (общий)";"96.5";"₽"
"33016.238139";"Fuel economizer (based on fuel system status and throttle position)";"1";""
"33016.238139";"Положение дроссельной заслонки";"5.09803921568627";"%"
"33016.418139";"Мгновенный расход топлива (л/100 км)";"5.8927203996548";"L/100km"
"33016.418139";"Пройденный путь";"0.869016230305555";"km"
"33016.418139";"Пройденный путь (общий)";"11.7680959329444";"km"
"33016.418139";"Скорость автомобиля";"23";"km/h"
"33016.418139";"Средняя скорость";"8.39099091972267";"km/h"
"33016.418139";"Ускорение";"-0.0275573016012829";"g"
"33016.488139";"Power from MAF";"4.824";"hp"
"33016.488139";"Использовано топлива";"0.23361588122859";"L"
"33016.488139";"Использовано топлива (общий)";"2.13881711709468";"L"
"33016.488139";"Массовый расход воздуха";"4.02";"g/sec"
"33016.488139";"Мгновенный расход топлива (л/ч)";"1.34861615879228";"L/h"
"33016.488139";"Моментальная мощность двигателя (от расхода топлива)";"5.27605330701772";"hp"
"33016.488139";"Средний расход топлива (л/100 км)";"26.8827983968088";"L/100km"
"33016.488139";"Средний расход топлива (л/100 км) (общий)";"18.1747083749302";"L/100km"
